filename,emotion
1402.wav,Angry
1403.wav,Fearful
1404.wav,Happy
1405.wav,Neutral
1406.wav,Neutral
1407.wav,Fearful
1408.wav,Angry
1409.wav,Happy
1410.wav,Neutral
1411.wav,Angry
1412.wav,Fearful
1413.wav,Angry
1414.wav,Fearful
1415.wav,Angry
1416.wav,Fearful
1417.wav,Happy
1418.wav,Angry
1419.wav,Disgusted
1420.wav,Happy
1421.wav,Happy
1422.wav,Suprised
1423.wav,Angry
1424.wav,Disgusted
1425.wav,Angry
1426.wav,Fearful
1427.wav,Fearful
1428.wav,Angry
1429.wav,Neutral
1430.wav,Neutral
1431.wav,Happy
1432.wav,Happy
1433.wav,Disgusted
1434.wav,Disgusted
1435.wav,Angry
1436.wav,Neutral
1437.wav,Happy
1438.wav,Angry
1439.wav,Disgusted
1440.wav,Happy
1441.wav,Angry
1442.wav,Disgusted
1443.wav,Happy
1444.wav,Happy
1445.wav,Fearful
1446.wav,Angry
1447.wav,Happy
1448.wav,Neutral
1449.wav,Happy
1450.wav,Disgusted
1451.wav,Fearful
1452.wav,Sad
1453.wav,Neutral
1454.wav,Fearful
1455.wav,Sad
1456.wav,Disgusted
1457.wav,Sad
1458.wav,Fearful
1459.wav,Angry
1460.wav,Neutral
1461.wav,Disgusted
1462.wav,Happy
1463.wav,Sad
1464.wav,Neutral
1465.wav,Sad
1466.wav,Happy
1467.wav,Disgusted
1468.wav,Disgusted
1469.wav,Angry
1470.wav,Happy
1471.wav,Neutral
1472.wav,Disgusted
1473.wav,Fearful
1474.wav,Angry
1475.wav,Fearful
1476.wav,Fearful
1477.wav,Suprised
1478.wav,Happy
1479.wav,Happy
1480.wav,Happy
1481.wav,Sad
1482.wav,Neutral
1483.wav,Disgusted
1484.wav,Neutral
1485.wav,Fearful
1486.wav,Neutral
1487.wav,Suprised
1488.wav,Neutral
1489.wav,Happy
1490.wav,Suprised
1491.wav,Angry
1492.wav,Angry
1493.wav,Disgusted
1494.wav,Angry
1495.wav,Happy
1496.wav,Fearful
1497.wav,Disgusted
1498.wav,Suprised
1499.wav,Fearful
1500.wav,Happy
1501.wav,Fearful
1502.wav,Suprised
1503.wav,Disgusted
1504.wav,Neutral
1505.wav,Neutral
1506.wav,Fearful
1507.wav,Fearful
1508.wav,Happy
1509.wav,Neutral
1510.wav,Happy
1511.wav,Sad
1512.wav,Happy
1513.wav,Angry
1514.wav,Fearful
1515.wav,Neutral
1516.wav,Fearful
1517.wav,Happy
1518.wav,Fearful
1519.wav,Neutral
1520.wav,Angry
1521.wav,Angry
1522.wav,Happy
1523.wav,Neutral
1524.wav,Neutral
1525.wav,Fearful
1526.wav,Sad
1527.wav,Sad
1528.wav,Happy
1529.wav,Neutral
1530.wav,Happy
1531.wav,Fearful
1532.wav,Neutral
1533.wav,Angry
1534.wav,Disgusted
1535.wav,Fearful
1536.wav,Neutral
1537.wav,Sad
1538.wav,Happy
1539.wav,Happy
1540.wav,Disgusted
1541.wav,Angry
1542.wav,Sad
1543.wav,Suprised
1544.wav,Angry
1545.wav,Fearful
1546.wav,Neutral
1547.wav,Sad
1548.wav,Fearful
1549.wav,Happy
1550.wav,Sad
1551.wav,Disgusted
1552.wav,Angry
1553.wav,Neutral
1554.wav,Sad
1555.wav,Disgusted
1556.wav,Fearful
1557.wav,Fearful
1558.wav,Angry
1559.wav,Sad
1560.wav,Happy
1561.wav,Angry
1562.wav,Disgusted
1563.wav,Fearful
1564.wav,Angry
1565.wav,Fearful
1566.wav,Neutral
1567.wav,Fearful
1568.wav,Neutral
1569.wav,Fearful
1570.wav,Happy
1571.wav,Happy
1572.wav,Suprised
1573.wav,Fearful
1574.wav,Angry
1575.wav,Angry
1576.wav,Disgusted
1577.wav,Angry
1578.wav,Neutral
1579.wav,Disgusted
1580.wav,Disgusted
1581.wav,Neutral
1582.wav,Happy
1583.wav,Neutral
1584.wav,Angry
1585.wav,Happy
1586.wav,Disgusted
1587.wav,Suprised
1588.wav,Neutral
1589.wav,Disgusted
1590.wav,Neutral
1591.wav,Neutral
1592.wav,Disgusted
1593.wav,Fearful
1594.wav,Sad
1595.wav,Angry
1596.wav,Disgusted
1597.wav,Happy
1598.wav,Happy
1599.wav,Angry
1600.wav,Suprised
1601.wav,Fearful
1602.wav,Neutral
1603.wav,Disgusted
1604.wav,Happy
1605.wav,Fearful
1606.wav,Angry
1607.wav,Disgusted
1608.wav,Neutral
1609.wav,Happy
1610.wav,Suprised
1611.wav,Angry
1612.wav,Sad
1613.wav,Happy
1614.wav,Happy
1615.wav,Happy
1616.wav,Angry
1617.wav,Fearful
1618.wav,Happy
1619.wav,Fearful
1620.wav,Disgusted
1621.wav,Happy
1622.wav,Neutral
1623.wav,Angry
1624.wav,Fearful
1625.wav,Happy
1626.wav,Angry
1627.wav,Fearful
1628.wav,Happy
1629.wav,Fearful
1630.wav,Fearful
1631.wav,Happy
1632.wav,Happy
1633.wav,Fearful
1634.wav,Fearful
1635.wav,Neutral
1636.wav,Disgusted
1637.wav,Sad
1638.wav,Disgusted
1639.wav,Disgusted
1640.wav,Disgusted
1641.wav,Disgusted
1642.wav,Sad
1643.wav,Sad
1644.wav,Happy
1645.wav,Angry
1646.wav,Sad
1647.wav,Fearful
1648.wav,Sad
1649.wav,Happy
1650.wav,Disgusted
1651.wav,Angry
1652.wav,Disgusted
1653.wav,Fearful
1654.wav,Neutral
1655.wav,Fearful
1656.wav,Neutral
1657.wav,Happy
1658.wav,Fearful
1659.wav,Disgusted
1660.wav,Neutral
1661.wav,Happy
1662.wav,Fearful
1663.wav,Fearful
1664.wav,Happy
1665.wav,Fearful
1666.wav,Angry
1667.wav,Disgusted
1668.wav,Angry
1669.wav,Suprised
1670.wav,Angry
1671.wav,Suprised
1672.wav,Sad
1673.wav,Neutral
1674.wav,Suprised
1675.wav,Angry
1676.wav,Neutral
1677.wav,Sad
1678.wav,Happy
1679.wav,Sad
1680.wav,Angry
1681.wav,Suprised
1682.wav,Fearful
1683.wav,Neutral
1684.wav,Fearful
1685.wav,Neutral
1686.wav,Neutral
1687.wav,Suprised
1688.wav,Disgusted
1689.wav,Fearful
1690.wav,Sad
1691.wav,Disgusted
1692.wav,Neutral
1693.wav,Neutral
1694.wav,Neutral
1695.wav,Angry
1696.wav,Fearful
1697.wav,Neutral
1698.wav,Neutral
1699.wav,Fearful
1700.wav,Happy
1701.wav,Angry
1702.wav,Fearful
1703.wav,Happy
1704.wav,Angry
1705.wav,Happy
1706.wav,Neutral
1707.wav,Suprised
1708.wav,Happy
1709.wav,Angry
1710.wav,Suprised
1711.wav,Neutral
1712.wav,Sad
1713.wav,Sad
1714.wav,Angry
1715.wav,Sad
1716.wav,Suprised
1717.wav,Fearful
1718.wav,Disgusted
1719.wav,Suprised
1720.wav,Angry
1721.wav,Angry
1722.wav,Sad
1723.wav,Angry
1724.wav,Disgusted
1725.wav,Disgusted
1726.wav,Sad
1727.wav,Happy
1728.wav,Disgusted
1729.wav,Disgusted
1730.wav,Angry
1731.wav,Happy
1732.wav,Sad
1733.wav,Disgusted
1734.wav,Angry
1735.wav,Neutral
1736.wav,Fearful
1737.wav,Disgusted
1738.wav,Neutral
1739.wav,Suprised
1740.wav,Happy
1741.wav,Fearful
1742.wav,Fearful
1743.wav,Fearful
1744.wav,Fearful
1745.wav,Neutral
1746.wav,Happy
1747.wav,Fearful
1748.wav,Sad
1749.wav,Sad
1750.wav,Fearful
1751.wav,Sad
1752.wav,Angry
1753.wav,Neutral
1754.wav,Disgusted
1755.wav,Angry
1756.wav,Fearful
1757.wav,Fearful
1758.wav,Sad
1759.wav,Sad
1760.wav,Fearful
1761.wav,Happy
1762.wav,Sad
1763.wav,Fearful
1764.wav,Neutral
1765.wav,Neutral
1766.wav,Happy
1767.wav,Fearful
1768.wav,Happy
1769.wav,Happy
1770.wav,Fearful
1771.wav,Angry
1772.wav,Angry
1773.wav,Sad
1774.wav,Fearful
1775.wav,Angry
1776.wav,Fearful
1777.wav,Angry
1778.wav,Disgusted
1779.wav,Happy
1780.wav,Sad
1781.wav,Happy
1782.wav,Sad
1783.wav,Disgusted
1784.wav,Sad
1785.wav,Neutral
1786.wav,Fearful
1787.wav,Disgusted
1788.wav,Sad
1789.wav,Neutral
1790.wav,Angry
1791.wav,Fearful
1792.wav,Fearful
1793.wav,Suprised
1794.wav,Neutral
1795.wav,Angry
1796.wav,Happy
1797.wav,Fearful
1798.wav,Angry
1799.wav,Neutral
1800.wav,Disgusted
1801.wav,Angry
1802.wav,Neutral
1803.wav,Happy
1804.wav,Angry
1805.wav,Sad
1806.wav,Neutral
1807.wav,Angry
1808.wav,Sad
1809.wav,Angry
1810.wav,Angry
1811.wav,Sad
1812.wav,Happy
1813.wav,Angry
1814.wav,Happy
1815.wav,Neutral
1816.wav,Happy
1817.wav,Happy
1818.wav,Fearful
1819.wav,Happy
1820.wav,Angry
1821.wav,Disgusted
1822.wav,Happy
1823.wav,Angry
1824.wav,Happy
1825.wav,Disgusted
1826.wav,Angry
1827.wav,Happy
1828.wav,Happy
1829.wav,Happy
1830.wav,Happy
1831.wav,Fearful
1832.wav,Angry
1833.wav,Fearful
1834.wav,Neutral
1835.wav,Fearful
1836.wav,Sad
1837.wav,Disgusted
1838.wav,Neutral
1839.wav,Angry
1840.wav,Fearful
1841.wav,Disgusted
1842.wav,Happy
1843.wav,Happy
1844.wav,Neutral
1845.wav,Sad
1846.wav,Angry
1847.wav,Neutral
1848.wav,Neutral
1849.wav,Neutral
1850.wav,Happy
1851.wav,Neutral
1852.wav,Fearful
1853.wav,Happy
1854.wav,Neutral
1855.wav,Happy
1856.wav,Suprised
1857.wav,Disgusted
1858.wav,Sad
1859.wav,Happy
1860.wav,Disgusted
1861.wav,Angry
1862.wav,Angry
1863.wav,Happy
1864.wav,Fearful
1865.wav,Neutral
1866.wav,Disgusted
1867.wav,Neutral
1868.wav,Disgusted
1869.wav,Angry
1870.wav,Fearful
1871.wav,Suprised
1872.wav,Sad
1873.wav,Neutral
1874.wav,Happy
1875.wav,Disgusted
1876.wav,Happy
1877.wav,Neutral
1878.wav,Angry
1879.wav,Disgusted
1880.wav,Sad
1881.wav,Disgusted
1882.wav,Neutral
1883.wav,Suprised
1884.wav,Fearful
1885.wav,Angry
1886.wav,Angry
1887.wav,Disgusted
1888.wav,Happy
1889.wav,Disgusted
1890.wav,Disgusted
1891.wav,Neutral
1892.wav,Neutral
1893.wav,Neutral
1894.wav,Happy
1895.wav,Sad
1896.wav,Angry
1897.wav,Disgusted
1898.wav,Happy
1899.wav,Fearful
1900.wav,Fearful
1901.wav,Happy
1902.wav,Disgusted
1903.wav,Fearful
1904.wav,Neutral
1905.wav,Disgusted
1906.wav,Sad
1907.wav,Neutral
1908.wav,Suprised
1909.wav,Fearful
1910.wav,Neutral
1911.wav,Sad
1912.wav,Angry
1913.wav,Angry
1914.wav,Angry
1915.wav,Angry
1916.wav,Sad
1917.wav,Sad
1918.wav,Neutral
1919.wav,Angry
1920.wav,Happy
1921.wav,Suprised
1922.wav,Disgusted
1923.wav,Happy
1924.wav,Neutral
1925.wav,Angry
1926.wav,Happy
1927.wav,Fearful
1928.wav,Sad
1929.wav,Angry
1930.wav,Fearful
1931.wav,Happy
1932.wav,Neutral
1933.wav,Sad
1934.wav,Disgusted
1935.wav,Happy
1936.wav,Sad
1937.wav,Happy
1938.wav,Happy
1939.wav,Fearful
1940.wav,Happy
1941.wav,Angry
1942.wav,Fearful
1943.wav,Fearful
1944.wav,Disgusted
1945.wav,Disgusted
1946.wav,Angry
1947.wav,Fearful
1948.wav,Disgusted
1949.wav,Disgusted
1950.wav,Happy
1951.wav,Angry
1952.wav,Angry
1953.wav,Angry
1954.wav,Sad
1955.wav,Neutral
1956.wav,Happy
1957.wav,Neutral
1958.wav,Neutral
1959.wav,Happy
1960.wav,Neutral
1961.wav,Neutral
1962.wav,Fearful
1963.wav,Fearful
1964.wav,Sad
1965.wav,Angry
1966.wav,Fearful
1967.wav,Angry
1968.wav,Angry
1969.wav,Fearful
1970.wav,Happy
1971.wav,Suprised
1972.wav,Sad
1973.wav,Angry
1974.wav,Angry
1975.wav,Sad
1976.wav,Disgusted
1977.wav,Fearful
1978.wav,Disgusted
1979.wav,Angry
1980.wav,Neutral
1981.wav,Neutral
1982.wav,Fearful
1983.wav,Angry
1984.wav,Suprised
1985.wav,Suprised
1986.wav,Happy
1987.wav,Neutral
1988.wav,Happy
1989.wav,Happy
1990.wav,Sad
1991.wav,Neutral
1992.wav,Disgusted
1993.wav,Fearful
1994.wav,Happy
1995.wav,Sad
1996.wav,Neutral
1997.wav,Neutral
1998.wav,Fearful
1999.wav,Fearful
2000.wav,Angry
2001.wav,Sad
2002.wav,Sad
2003.wav,Happy
2004.wav,Disgusted
2005.wav,Fearful
2006.wav,Neutral
2007.wav,Neutral
2008.wav,Neutral
2009.wav,Disgusted
2010.wav,Neutral
2011.wav,Happy
2012.wav,Fearful
2013.wav,Disgusted
2014.wav,Happy
2015.wav,Happy
2016.wav,Neutral
2017.wav,Disgusted
2018.wav,Fearful
2019.wav,Angry
2020.wav,Fearful
2021.wav,Disgusted
2022.wav,Disgusted
2023.wav,Fearful
2024.wav,Fearful
2025.wav,Happy
2026.wav,Fearful
2027.wav,Neutral
2028.wav,Angry
2029.wav,Neutral
2030.wav,Neutral
2031.wav,Disgusted
2032.wav,Disgusted
2033.wav,Happy
2034.wav,Happy
2035.wav,Fearful
2036.wav,Fearful
2037.wav,Fearful
2038.wav,Neutral
2039.wav,Neutral
2040.wav,Neutral
2041.wav,Neutral
2042.wav,Fearful
2043.wav,Neutral
2044.wav,Disgusted
2045.wav,Neutral
2046.wav,Angry
2047.wav,Happy
2048.wav,Fearful
2049.wav,Angry
2050.wav,Neutral
2051.wav,Fearful
2052.wav,Fearful
2053.wav,Disgusted
2054.wav,Angry
2055.wav,Disgusted
2056.wav,Suprised
2057.wav,Disgusted
2058.wav,Suprised
2059.wav,Angry
2060.wav,Disgusted
2061.wav,Fearful
2062.wav,Fearful
2063.wav,Happy
2064.wav,Fearful
2065.wav,Disgusted
2066.wav,Angry
2067.wav,Fearful
2068.wav,Happy
2069.wav,Neutral
2070.wav,Sad
2071.wav,Happy
2072.wav,Sad
2073.wav,Suprised
2074.wav,Happy
2075.wav,Neutral
2076.wav,Neutral
2077.wav,Neutral
2078.wav,Suprised
2079.wav,Neutral
2080.wav,Sad
2081.wav,Neutral
2082.wav,Disgusted
2083.wav,Angry
2084.wav,Neutral
2085.wav,Neutral
2086.wav,Fearful
2087.wav,Angry
2088.wav,Fearful
2089.wav,Sad
2090.wav,Disgusted
2091.wav,Fearful
2092.wav,Disgusted
2093.wav,Fearful
2094.wav,Disgusted
2095.wav,Happy
2096.wav,Happy
2097.wav,Neutral
2098.wav,Suprised
2099.wav,Fearful
2100.wav,Fearful
2101.wav,Disgusted
2102.wav,Neutral
2103.wav,Sad
2104.wav,Angry
2105.wav,Happy
2106.wav,Happy
2107.wav,Happy
2108.wav,Suprised
2109.wav,Disgusted
2110.wav,Happy
2111.wav,Happy
2112.wav,Suprised
2113.wav,Angry
2114.wav,Fearful
2115.wav,Suprised
2116.wav,Fearful
2117.wav,Angry
2118.wav,Fearful
2119.wav,Neutral
2120.wav,Disgusted
2121.wav,Suprised
2122.wav,Suprised
2123.wav,Fearful
2124.wav,Neutral
2125.wav,Fearful
2126.wav,Angry
2127.wav,Sad
2128.wav,Neutral
2129.wav,Disgusted
2130.wav,Neutral
2131.wav,Angry
2132.wav,Disgusted
2133.wav,Neutral
2134.wav,Happy
2135.wav,Happy
2136.wav,Fearful
2137.wav,Neutral
2138.wav,Happy
2139.wav,Suprised
2140.wav,Sad
2141.wav,Neutral
2142.wav,Fearful
2143.wav,Fearful
2144.wav,Fearful
2145.wav,Fearful
2146.wav,Fearful
2147.wav,Fearful
2148.wav,Disgusted
2149.wav,Fearful
2150.wav,Neutral
2151.wav,Disgusted
2152.wav,Angry
2153.wav,Neutral
2154.wav,Fearful
2155.wav,Disgusted
2156.wav,Angry
2157.wav,Happy
2158.wav,Sad
2159.wav,Disgusted
2160.wav,Neutral
2161.wav,Disgusted
2162.wav,Angry
2163.wav,Angry
2164.wav,Suprised
2165.wav,Fearful
2166.wav,Disgusted
2167.wav,Fearful
2168.wav,Angry
2169.wav,Sad
2170.wav,Fearful
2171.wav,Disgusted
2172.wav,Fearful
2173.wav,Angry
2174.wav,Suprised
2175.wav,Fearful
2176.wav,Fearful
2177.wav,Disgusted
2178.wav,Fearful
2179.wav,Angry
2180.wav,Happy
2181.wav,Neutral
2182.wav,Neutral
2183.wav,Neutral
2184.wav,Fearful
2185.wav,Neutral
2186.wav,Sad
2187.wav,Neutral
2188.wav,Angry
2189.wav,Fearful
2190.wav,Sad
2191.wav,Fearful
2192.wav,Disgusted
2193.wav,Angry
2194.wav,Fearful
2195.wav,Angry
2196.wav,Fearful
2197.wav,Disgusted
2198.wav,Happy
2199.wav,Fearful
2200.wav,Disgusted
2201.wav,Angry
2202.wav,Fearful
2203.wav,Angry
2204.wav,Sad
2205.wav,Happy
2206.wav,Fearful
2207.wav,Neutral
2208.wav,Disgusted
2209.wav,Disgusted
2210.wav,Neutral
2211.wav,Happy
2212.wav,Fearful
2213.wav,Angry
2214.wav,Disgusted
2215.wav,Disgusted
2216.wav,Fearful
2217.wav,Fearful
2218.wav,Sad
2219.wav,Happy
2220.wav,Neutral
2221.wav,Angry
2222.wav,Sad
2223.wav,Sad
2224.wav,Happy
2225.wav,Fearful
2226.wav,Fearful
2227.wav,Fearful
2228.wav,Happy
2229.wav,Neutral
2230.wav,Angry
2231.wav,Disgusted
2232.wav,Fearful
2233.wav,Fearful
2234.wav,Fearful
2235.wav,Angry
2236.wav,Fearful
2237.wav,Happy
2238.wav,Happy
2239.wav,Fearful
2240.wav,Happy
2241.wav,Disgusted
2242.wav,Sad
2243.wav,Happy
2244.wav,Angry
2245.wav,Neutral
2246.wav,Happy
2247.wav,Angry
2248.wav,Disgusted
2249.wav,Angry
2250.wav,Sad
2251.wav,Neutral
2252.wav,Angry
2253.wav,Neutral
2254.wav,Sad
2255.wav,Disgusted
2256.wav,Disgusted
2257.wav,Sad
2258.wav,Angry
2259.wav,Neutral
2260.wav,Happy
2261.wav,Happy
2262.wav,Disgusted
2263.wav,Happy
2264.wav,Fearful
2265.wav,Angry
2266.wav,Angry
2267.wav,Fearful
2268.wav,Sad
2269.wav,Sad
2270.wav,Happy
2271.wav,Fearful
2272.wav,Disgusted
2273.wav,Disgusted
2274.wav,Sad
2275.wav,Fearful
2276.wav,Disgusted
2277.wav,Neutral
2278.wav,Happy
2279.wav,Disgusted
2280.wav,Fearful
2281.wav,Sad
2282.wav,Disgusted
2283.wav,Happy
2284.wav,Neutral
2285.wav,Fearful
2286.wav,Disgusted
2287.wav,Fearful
2288.wav,Suprised
2289.wav,Angry
2290.wav,Happy
2291.wav,Disgusted
2292.wav,Suprised
2293.wav,Angry
2294.wav,Fearful
2295.wav,Sad
2296.wav,Happy
2297.wav,Neutral
2298.wav,Sad
2299.wav,Disgusted
2300.wav,Disgusted
2301.wav,Fearful
2302.wav,Neutral
2303.wav,Disgusted
2304.wav,Neutral
2305.wav,Disgusted
2306.wav,Neutral
2307.wav,Fearful
2308.wav,Fearful
2309.wav,Happy
2310.wav,Angry
2311.wav,Neutral
2312.wav,Fearful
2313.wav,Fearful
2314.wav,Angry
2315.wav,Angry
2316.wav,Angry
2317.wav,Neutral
2318.wav,Disgusted
2319.wav,Happy
2320.wav,Happy
2321.wav,Neutral
2322.wav,Happy
2323.wav,Angry
2324.wav,Sad
2325.wav,Sad
2326.wav,Fearful
2327.wav,Suprised
2328.wav,Happy
2329.wav,Happy
2330.wav,Fearful
2331.wav,Disgusted
2332.wav,Disgusted
2333.wav,Angry
2334.wav,Neutral
2335.wav,Sad
2336.wav,Fearful
2337.wav,Sad
2338.wav,Angry
2339.wav,Happy
2340.wav,Disgusted
2341.wav,Sad
2342.wav,Sad
2343.wav,Angry
2344.wav,Angry
2345.wav,Angry
2346.wav,Neutral
2347.wav,Fearful
2348.wav,Disgusted
2349.wav,Angry
2350.wav,Sad
2351.wav,Neutral
2352.wav,Angry
2353.wav,Fearful
2354.wav,Angry
2355.wav,Angry
2356.wav,Angry
2357.wav,Neutral
2358.wav,Angry
2359.wav,Neutral
2360.wav,Happy
2361.wav,Fearful
2362.wav,Angry
2363.wav,Happy
2364.wav,Neutral
2365.wav,Fearful
2366.wav,Fearful
2367.wav,Angry
2368.wav,Happy
2369.wav,Disgusted
2370.wav,Fearful
2371.wav,Sad
2372.wav,Neutral
2373.wav,Happy
2374.wav,Happy
2375.wav,Sad
2376.wav,Fearful
2377.wav,Neutral
2378.wav,Angry
2379.wav,Angry
2380.wav,Happy
2381.wav,Disgusted
2382.wav,Happy
2383.wav,Happy
2384.wav,Disgusted
2385.wav,Sad
2386.wav,Neutral
2387.wav,Disgusted
2388.wav,Sad
2389.wav,Happy
2390.wav,Suprised
2391.wav,Fearful
2392.wav,Neutral
2393.wav,Neutral
2394.wav,Neutral
2395.wav,Disgusted
2396.wav,Angry
2397.wav,Fearful
2398.wav,Disgusted
2399.wav,Neutral
2400.wav,Neutral
2401.wav,Sad
2402.wav,Sad
2403.wav,Fearful
2404.wav,Angry
2405.wav,Neutral
2406.wav,Neutral
2407.wav,Neutral
2408.wav,Sad
2409.wav,Fearful
2410.wav,Angry
2411.wav,Fearful
2412.wav,Fearful
2413.wav,Neutral
2414.wav,Neutral
2415.wav,Fearful
2416.wav,Neutral
2417.wav,Angry
2418.wav,Neutral
2419.wav,Happy
2420.wav,Neutral
2421.wav,Disgusted
2422.wav,Fearful
2423.wav,Disgusted
2424.wav,Fearful
2425.wav,Sad
2426.wav,Neutral
2427.wav,Angry
2428.wav,Angry
2429.wav,Happy
2430.wav,Happy
2431.wav,Sad
2432.wav,Neutral
2433.wav,Sad
2434.wav,Angry
2435.wav,Angry
2436.wav,Happy
2437.wav,Fearful
2438.wav,Disgusted
2439.wav,Happy
2440.wav,Disgusted
2441.wav,Angry
2442.wav,Fearful
2443.wav,Happy
2444.wav,Happy
2445.wav,Happy
2446.wav,Happy
2447.wav,Neutral
2448.wav,Fearful
2449.wav,Neutral
2450.wav,Fearful
2451.wav,Neutral
2452.wav,Angry
2453.wav,Suprised
2454.wav,Sad
2455.wav,Angry
2456.wav,Disgusted
2457.wav,Disgusted
2458.wav,Fearful
2459.wav,Angry
2460.wav,Happy
2461.wav,Fearful
2462.wav,Suprised
2463.wav,Disgusted
2464.wav,Angry
2465.wav,Happy
2466.wav,Disgusted
2467.wav,Sad
2468.wav,Angry
2469.wav,Happy
2470.wav,Neutral
2471.wav,Neutral
2472.wav,Neutral
2473.wav,Angry
2474.wav,Fearful
2475.wav,Neutral
2476.wav,Angry
2477.wav,Happy
2478.wav,Fearful
2479.wav,Sad
2480.wav,Happy
2481.wav,Disgusted
2482.wav,Neutral
2483.wav,Disgusted
2484.wav,Sad
2485.wav,Fearful
2486.wav,Disgusted
2487.wav,Neutral
2488.wav,Disgusted
2489.wav,Neutral
2490.wav,Fearful
2491.wav,Neutral
2492.wav,Sad
2493.wav,Angry
2494.wav,Fearful
2495.wav,Angry
2496.wav,Happy
2497.wav,Angry
2498.wav,Neutral
2499.wav,Happy
2500.wav,Neutral
2501.wav,Neutral
2502.wav,Fearful
2503.wav,Fearful
2504.wav,Neutral
2505.wav,Angry
2506.wav,Happy
2507.wav,Happy
2508.wav,Neutral
2509.wav,Happy
2510.wav,Neutral
2511.wav,Suprised
2512.wav,Happy
2513.wav,Angry
2514.wav,Angry
2515.wav,Angry
2516.wav,Disgusted
2517.wav,Neutral
2518.wav,Disgusted
2519.wav,Disgusted
2520.wav,Angry
2521.wav,Suprised
2522.wav,Sad
2523.wav,Neutral
2524.wav,Fearful
2525.wav,Fearful
2526.wav,Fearful
2527.wav,Happy
2528.wav,Angry
2529.wav,Angry
2530.wav,Disgusted
2531.wav,Fearful
2532.wav,Sad
2533.wav,Sad
2534.wav,Disgusted
2535.wav,Happy
2536.wav,Fearful
2537.wav,Angry
2538.wav,Neutral
2539.wav,Fearful
2540.wav,Fearful
2541.wav,Disgusted
2542.wav,Neutral
2543.wav,Disgusted
2544.wav,Sad
2545.wav,Neutral
2546.wav,Happy
2547.wav,Suprised
2548.wav,Neutral
2549.wav,Fearful
2550.wav,Fearful
2551.wav,Sad
2552.wav,Suprised
2553.wav,Happy
2554.wav,Fearful
2555.wav,Fearful
2556.wav,Neutral
2557.wav,Sad
