filename,emotion
1439.wav,Disgusted
1440.wav,Angry
1441.wav,Angry
1442.wav,Disgusted
1443.wav,Happy
1444.wav,Sad
1445.wav,Neutral
1446.wav,Angry
1447.wav,Angry
1448.wav,Sad
1449.wav,Neutral
1450.wav,Sad
1451.wav,Sad
1452.wav,Sad
1453.wav,Neutral
1454.wav,Disgusted
1455.wav,Sad
1456.wav,Disgusted
1457.wav,Sad
1458.wav,Sad
1459.wav,Angry
1460.wav,Neutral
1461.wav,Disgusted
1462.wav,Disgusted
1463.wav,Sad
1464.wav,Neutral
1465.wav,Sad
1466.wav,Sad
1467.wav,Disgusted
1468.wav,Angry
1469.wav,Angry
1470.wav,Neutral
1471.wav,Sad
1472.wav,Suprised
1473.wav,Suprised
1474.wav,Angry
1475.wav,Suprised
1476.wav,Sad
1477.wav,Suprised
1478.wav,Happy
1479.wav,Angry
1480.wav,Angry
1481.wav,Sad
1482.wav,Sad
1483.wav,Sad
1484.wav,Sad
1485.wav,Sad
1486.wav,Sad
1487.wav,Suprised
1488.wav,Neutral
1489.wav,Happy
1490.wav,Suprised
1491.wav,Angry
1492.wav,Angry
1493.wav,Sad
1494.wav,Happy
1495.wav,Happy
1496.wav,Sad
1497.wav,Angry
1498.wav,Suprised
1499.wav,Sad
1500.wav,Happy
1501.wav,Neutral
1502.wav,Suprised
1503.wav,Sad
1504.wav,Neutral
1505.wav,Sad
1506.wav,Disgusted
1507.wav,Neutral
1508.wav,Happy
1509.wav,Happy
1510.wav,Suprised
1511.wav,Sad
1512.wav,Angry
1513.wav,Angry
1514.wav,Sad
1515.wav,Sad
1516.wav,Happy
1517.wav,Angry
1518.wav,Angry
1519.wav,Happy
1520.wav,Angry
1521.wav,Angry
1522.wav,Happy
1523.wav,Neutral
1524.wav,Happy
1525.wav,Sad
1526.wav,Sad
1527.wav,Sad
1528.wav,Angry
1529.wav,Neutral
1530.wav,Happy
1531.wav,Sad
1532.wav,Neutral
1533.wav,Angry
1534.wav,Happy
1535.wav,Sad
1536.wav,Happy
1537.wav,Sad
1538.wav,Angry
1539.wav,Angry
1540.wav,Disgusted
1541.wav,Angry
1542.wav,Neutral
1543.wav,Suprised
1544.wav,Angry
1545.wav,Sad
1546.wav,Happy
1547.wav,Sad
1548.wav,Sad
1549.wav,Angry
1550.wav,Disgusted
1551.wav,Disgusted
1552.wav,Angry
1553.wav,Sad
1554.wav,Sad
1555.wav,Disgusted
1556.wav,Happy
1557.wav,Fearful
1558.wav,Angry
1559.wav,Sad
1560.wav,Angry
1561.wav,Angry
1562.wav,Disgusted
1563.wav,Sad
1564.wav,Angry
1565.wav,Sad
1566.wav,Neutral
1567.wav,Sad
1568.wav,Neutral
1569.wav,Sad
1570.wav,Angry
1571.wav,Disgusted
1572.wav,Suprised
1573.wav,Disgusted
1574.wav,Angry
1575.wav,Angry
1576.wav,Disgusted
1577.wav,Angry
1578.wav,Happy
1579.wav,Disgusted
1580.wav,Suprised
1581.wav,Sad
1582.wav,Neutral
1583.wav,Neutral
1584.wav,Neutral
1585.wav,Angry
1586.wav,Angry
1587.wav,Suprised
1588.wav,Sad
1589.wav,Disgusted
1590.wav,Angry
1591.wav,Neutral
1592.wav,Sad
1593.wav,Sad
1594.wav,Neutral
1595.wav,Angry
1596.wav,Happy
1597.wav,Happy
1598.wav,Neutral
1599.wav,Angry
1600.wav,Angry
1601.wav,Disgusted
1602.wav,Neutral
1603.wav,Angry
1604.wav,Disgusted
1605.wav,Disgusted
1606.wav,Angry
1607.wav,Angry
1608.wav,Neutral
1609.wav,Happy
1610.wav,Suprised
1611.wav,Angry
1612.wav,Sad
1613.wav,Happy
1614.wav,Angry
1615.wav,Neutral
1616.wav,Angry
1617.wav,Happy
1618.wav,Sad
1619.wav,Sad
1620.wav,Suprised
1621.wav,Angry
1622.wav,Happy
1623.wav,Angry
1624.wav,Sad
1625.wav,Angry
1626.wav,Angry
1627.wav,Sad
1628.wav,Angry
1629.wav,Neutral
1630.wav,Sad
1631.wav,Happy
1632.wav,Neutral
1633.wav,Sad
1634.wav,Sad
1635.wav,Sad
1636.wav,Disgusted
1637.wav,Sad
1638.wav,Disgusted
1639.wav,Sad
1640.wav,Suprised
1641.wav,Disgusted
1642.wav,Sad
1643.wav,Sad
1644.wav,Angry
1645.wav,Angry
1646.wav,Sad
1647.wav,Angry
1648.wav,Sad
1649.wav,Neutral
1650.wav,Disgusted
1651.wav,Angry
1652.wav,Disgusted
1653.wav,Suprised
1654.wav,Neutral
1655.wav,Sad
1656.wav,Happy
1657.wav,Angry
1658.wav,Fearful
1659.wav,Disgusted
1660.wav,Neutral
1661.wav,Angry
1662.wav,Fearful
1663.wav,Sad
1664.wav,Happy
1665.wav,Suprised
1666.wav,Angry
1667.wav,Disgusted
1668.wav,Angry
1669.wav,Suprised
1670.wav,Angry
1671.wav,Suprised
1672.wav,Sad
1673.wav,Sad
1674.wav,Suprised
1675.wav,Happy
1676.wav,Sad
1677.wav,Sad
1678.wav,Happy
1679.wav,Sad
1680.wav,Angry
1681.wav,Suprised
1682.wav,Sad
1683.wav,Happy
1684.wav,Sad
1685.wav,Neutral
1686.wav,Neutral
1687.wav,Suprised
1688.wav,Disgusted
1689.wav,Sad
1690.wav,Sad
1691.wav,Sad
1692.wav,Neutral
1693.wav,Neutral
1694.wav,Sad
1695.wav,Angry
1696.wav,Sad
1697.wav,Happy
1698.wav,Sad
1699.wav,Angry
1700.wav,Neutral
1701.wav,Angry
1702.wav,Angry
1703.wav,Suprised
1704.wav,Angry
1705.wav,Angry
1706.wav,Sad
1707.wav,Suprised
1708.wav,Angry
1709.wav,Angry
1710.wav,Suprised
1711.wav,Sad
1712.wav,Sad
1713.wav,Sad
1714.wav,Angry
1715.wav,Sad
1716.wav,Angry
1717.wav,Suprised
1718.wav,Angry
1719.wav,Suprised
1720.wav,Angry
1721.wav,Happy
1722.wav,Sad
1723.wav,Angry
1724.wav,Suprised
1725.wav,Sad
1726.wav,Sad
1727.wav,Angry
1728.wav,Disgusted
1729.wav,Angry
1730.wav,Angry
1731.wav,Suprised
1732.wav,Sad
1733.wav,Suprised
1734.wav,Angry
1735.wav,Angry
1736.wav,Happy
1737.wav,Disgusted
1738.wav,Sad
1739.wav,Suprised
1740.wav,Angry
1741.wav,Sad
1742.wav,Angry
1743.wav,Sad
1744.wav,Sad
1745.wav,Disgusted
1746.wav,Angry
1747.wav,Sad
1748.wav,Sad
1749.wav,Sad
1750.wav,Neutral
1751.wav,Sad
1752.wav,Angry
1753.wav,Neutral
1754.wav,Suprised
1755.wav,Angry
1756.wav,Neutral
1757.wav,Neutral
1758.wav,Sad
1759.wav,Neutral
1760.wav,Sad
1761.wav,Angry
1762.wav,Sad
1763.wav,Sad
1764.wav,Sad
1765.wav,Neutral
1766.wav,Happy
1767.wav,Sad
1768.wav,Happy
1769.wav,Angry
1770.wav,Fearful
1771.wav,Angry
1772.wav,Angry
1773.wav,Sad
1774.wav,Angry
1775.wav,Angry
1776.wav,Sad
1777.wav,Angry
1778.wav,Sad
1779.wav,Angry
1780.wav,Sad
1781.wav,Happy
1782.wav,Sad
1783.wav,Disgusted
1784.wav,Suprised
1785.wav,Sad
1786.wav,Sad
1787.wav,Happy
1788.wav,Sad
1789.wav,Angry
1790.wav,Angry
1791.wav,Sad
1792.wav,Happy
1793.wav,Suprised
1794.wav,Suprised
1795.wav,Angry
1796.wav,Angry
1797.wav,Fearful
1798.wav,Angry
1799.wav,Sad
1800.wav,Angry
1801.wav,Angry
1802.wav,Happy
1803.wav,Angry
1804.wav,Angry
1805.wav,Sad
1806.wav,Neutral
1807.wav,Angry
1808.wav,Sad
1809.wav,Angry
1810.wav,Angry
1811.wav,Sad
1812.wav,Neutral
1813.wav,Angry
1814.wav,Angry
1815.wav,Neutral
1816.wav,Suprised
1817.wav,Suprised
1818.wav,Sad
1819.wav,Suprised
1820.wav,Angry
1821.wav,Sad
1822.wav,Angry
1823.wav,Angry
1824.wav,Happy
1825.wav,Angry
1826.wav,Angry
1827.wav,Neutral
1828.wav,Angry
1829.wav,Suprised
1830.wav,Sad
1831.wav,Sad
1832.wav,Angry
1833.wav,Happy
1834.wav,Happy
1835.wav,Sad
1836.wav,Sad
1837.wav,Suprised
1838.wav,Neutral
1839.wav,Angry
1840.wav,Disgusted
1841.wav,Disgusted
1842.wav,Suprised
1843.wav,Angry
1844.wav,Sad
1845.wav,Sad
1846.wav,Angry
1847.wav,Happy
1848.wav,Happy
1849.wav,Angry
1850.wav,Angry
1851.wav,Happy
1852.wav,Disgusted
1853.wav,Sad
1854.wav,Angry
1855.wav,Angry
1856.wav,Suprised
1857.wav,Disgusted
1858.wav,Sad
1859.wav,Happy
1860.wav,Sad
1861.wav,Angry
1862.wav,Angry
1863.wav,Angry
1864.wav,Happy
1865.wav,Neutral
1866.wav,Disgusted
1867.wav,Disgusted
1868.wav,Suprised
1869.wav,Happy
1870.wav,Disgusted
1871.wav,Suprised
1872.wav,Sad
1873.wav,Neutral
1874.wav,Angry
1875.wav,Angry
1876.wav,Angry
1877.wav,Sad
1878.wav,Angry
1879.wav,Angry
1880.wav,Sad
1881.wav,Disgusted
1882.wav,Sad
1883.wav,Suprised
1884.wav,Sad
1885.wav,Angry
1886.wav,Angry
1887.wav,Sad
1888.wav,Angry
1889.wav,Angry
1890.wav,Suprised
1891.wav,Neutral
1892.wav,Sad
1893.wav,Neutral
1894.wav,Angry
1895.wav,Sad
1896.wav,Angry
1897.wav,Suprised
1898.wav,Happy
1899.wav,Sad
1900.wav,Sad
1901.wav,Angry
1902.wav,Disgusted
1903.wav,Suprised
1904.wav,Sad
1905.wav,Angry
1906.wav,Sad
1907.wav,Sad
1908.wav,Suprised
1909.wav,Neutral
1910.wav,Neutral
1911.wav,Sad
1912.wav,Angry
1913.wav,Angry
1914.wav,Angry
1915.wav,Angry
1916.wav,Sad
1917.wav,Sad
1918.wav,Sad
1919.wav,Angry
1920.wav,Suprised
1921.wav,Suprised
1922.wav,Disgusted
1923.wav,Suprised
1924.wav,Sad
1925.wav,Angry
1926.wav,Neutral
1927.wav,Sad
1928.wav,Sad
1929.wav,Angry
1930.wav,Suprised
1931.wav,Suprised
1932.wav,Neutral
1933.wav,Angry
1934.wav,Happy
1935.wav,Happy
1936.wav,Sad
1937.wav,Suprised
1938.wav,Angry
1939.wav,Sad
1940.wav,Happy
1941.wav,Angry
1942.wav,Suprised
1943.wav,Happy
1944.wav,Angry
1945.wav,Suprised
1946.wav,Angry
1947.wav,Sad
1948.wav,Disgusted
1949.wav,Disgusted
1950.wav,Angry
1951.wav,Angry
1952.wav,Angry
1953.wav,Angry
1954.wav,Sad
1955.wav,Neutral
1956.wav,Disgusted
1957.wav,Neutral
1958.wav,Angry
1959.wav,Disgusted
1960.wav,Neutral
1961.wav,Neutral
1962.wav,Fearful
1963.wav,Angry
1964.wav,Sad
1965.wav,Angry
1966.wav,Disgusted
1967.wav,Angry
1968.wav,Angry
1969.wav,Sad
1970.wav,Angry
1971.wav,Suprised
1972.wav,Sad
1973.wav,Angry
1974.wav,Angry
1975.wav,Sad
1976.wav,Disgusted
1977.wav,Sad
1978.wav,Sad
1979.wav,Happy
1980.wav,Neutral
1981.wav,Neutral
1982.wav,Disgusted
1983.wav,Angry
1984.wav,Suprised
1985.wav,Suprised
1986.wav,Neutral
1987.wav,Sad
1988.wav,Angry
1989.wav,Happy
1990.wav,Sad
1991.wav,Neutral
1992.wav,Angry
1993.wav,Angry
1994.wav,Happy
1995.wav,Sad
1996.wav,Happy
1997.wav,Neutral
1998.wav,Happy
1999.wav,Fearful
2000.wav,Angry
2001.wav,Sad
2002.wav,Sad
2003.wav,Sad
2004.wav,Disgusted
2005.wav,Disgusted
2006.wav,Neutral
2007.wav,Neutral
2008.wav,Sad
2009.wav,Disgusted
2010.wav,Happy
2011.wav,Disgusted
2012.wav,Fearful
2013.wav,Suprised
2014.wav,Neutral
2015.wav,Neutral
2016.wav,Angry
2017.wav,Sad
2018.wav,Fearful
2019.wav,Angry
2020.wav,Angry
2021.wav,Suprised
2022.wav,Angry
2023.wav,Disgusted
2024.wav,Sad
2025.wav,Angry
2026.wav,Sad
2027.wav,Angry
2028.wav,Angry
2029.wav,Happy
2030.wav,Neutral
2031.wav,Suprised
2032.wav,Angry
2033.wav,Angry
2034.wav,Suprised
2035.wav,Fearful
2036.wav,Sad
2037.wav,Fearful
2038.wav,Sad
2039.wav,Neutral
2040.wav,Sad
2041.wav,Neutral
2042.wav,Suprised
2043.wav,Sad
2044.wav,Angry
2045.wav,Angry
2046.wav,Angry
2047.wav,Angry
2048.wav,Sad
2049.wav,Angry
2050.wav,Neutral
2051.wav,Fearful
2052.wav,Sad
2053.wav,Disgusted
2054.wav,Angry
2055.wav,Disgusted
2056.wav,Suprised
2057.wav,Suprised
2058.wav,Happy
2059.wav,Angry
2060.wav,Angry
2061.wav,Disgusted
2062.wav,Sad
2063.wav,Happy
2064.wav,Fearful
2065.wav,Disgusted
2066.wav,Angry
2067.wav,Sad
2068.wav,Neutral
2069.wav,Happy
2070.wav,Sad
2071.wav,Happy
2072.wav,Sad
2073.wav,Suprised
2074.wav,Angry
2075.wav,Neutral
2076.wav,Neutral
2077.wav,Neutral
2078.wav,Suprised
2079.wav,Neutral
2080.wav,Sad
2081.wav,Disgusted
2082.wav,Angry
2083.wav,Angry
2084.wav,Neutral
2085.wav,Neutral
2086.wav,Sad
2087.wav,Angry
2088.wav,Suprised
2089.wav,Sad
2090.wav,Disgusted
2091.wav,Happy
2092.wav,Happy
2093.wav,Angry
2094.wav,Fearful
2095.wav,Neutral
2096.wav,Sad
2097.wav,Sad
2098.wav,Suprised
2099.wav,Sad
2100.wav,Sad
2101.wav,Suprised
2102.wav,Sad
2103.wav,Sad
2104.wav,Angry
2105.wav,Angry
2106.wav,Angry
2107.wav,Angry
2108.wav,Suprised
2109.wav,Disgusted
2110.wav,Angry
2111.wav,Angry
2112.wav,Suprised
2113.wav,Angry
2114.wav,Disgusted
2115.wav,Suprised
2116.wav,Sad
2117.wav,Angry
2118.wav,Neutral
2119.wav,Neutral
2120.wav,Angry
2121.wav,Suprised
2122.wav,Suprised
2123.wav,Happy
2124.wav,Neutral
2125.wav,Sad
2126.wav,Angry
2127.wav,Sad
2128.wav,Neutral
2129.wav,Disgusted
2130.wav,Neutral
2131.wav,Angry
2132.wav,Sad
2133.wav,Sad
2134.wav,Angry
2135.wav,Angry
2136.wav,Sad
2137.wav,Neutral
2138.wav,Suprised
2139.wav,Suprised
2140.wav,Sad
2141.wav,Sad
2142.wav,Neutral
2143.wav,Angry
2144.wav,Sad
2145.wav,Happy
2146.wav,Sad
2147.wav,Disgusted
2148.wav,Disgusted
2149.wav,Sad
2150.wav,Sad
2151.wav,Disgusted
2152.wav,Angry
2153.wav,Neutral
2154.wav,Angry
2155.wav,Disgusted
2156.wav,Angry
2157.wav,Angry
2158.wav,Sad
2159.wav,Disgusted
2160.wav,Angry
2161.wav,Suprised
2162.wav,Angry
2163.wav,Angry
2164.wav,Suprised
2165.wav,Neutral
2166.wav,Disgusted
2167.wav,Happy
2168.wav,Angry
2169.wav,Sad
2170.wav,Angry
2171.wav,Disgusted
2172.wav,Fearful
2173.wav,Angry
2174.wav,Suprised
2175.wav,Suprised
2176.wav,Angry
2177.wav,Disgusted
2178.wav,Sad
2179.wav,Angry
2180.wav,Suprised
2181.wav,Sad
2182.wav,Neutral
2183.wav,Neutral
2184.wav,Angry
2185.wav,Sad
2186.wav,Sad
2187.wav,Neutral
2188.wav,Angry
2189.wav,Sad
2190.wav,Sad
2191.wav,Sad
2192.wav,Disgusted
2193.wav,Angry
2194.wav,Fearful
2195.wav,Angry
2196.wav,Angry
2197.wav,Disgusted
2198.wav,Sad
2199.wav,Sad
2200.wav,Neutral
2201.wav,Angry
2202.wav,Neutral
2203.wav,Angry
2204.wav,Sad
2205.wav,Angry
2206.wav,Sad
2207.wav,Neutral
2208.wav,Disgusted
2209.wav,Sad
2210.wav,Neutral
2211.wav,Happy
2212.wav,Sad
2213.wav,Angry
2214.wav,Disgusted
2215.wav,Sad
2216.wav,Sad
2217.wav,Sad
2218.wav,Sad
2219.wav,Angry
2220.wav,Happy
2221.wav,Angry
2222.wav,Sad
2223.wav,Sad
2224.wav,Happy
2225.wav,Sad
2226.wav,Fearful
2227.wav,Sad
2228.wav,Angry
2229.wav,Sad
2230.wav,Angry
2231.wav,Disgusted
2232.wav,Suprised
2233.wav,Fearful
2234.wav,Sad
2235.wav,Angry
2236.wav,Angry
2237.wav,Angry
2238.wav,Angry
2239.wav,Sad
2240.wav,Happy
2241.wav,Disgusted
2242.wav,Sad
2243.wav,Angry
2244.wav,Angry
2245.wav,Angry
2246.wav,Neutral
2247.wav,Angry
2248.wav,Suprised
2249.wav,Angry
2250.wav,Sad
2251.wav,Neutral
2252.wav,Angry
2253.wav,Angry
2254.wav,Disgusted
2255.wav,Suprised
2256.wav,Disgusted
2257.wav,Sad
2258.wav,Angry
2259.wav,Happy
2260.wav,Angry
2261.wav,Happy
2262.wav,Disgusted
2263.wav,Angry
2264.wav,Sad
2265.wav,Angry
2266.wav,Angry
2267.wav,Sad
2268.wav,Sad
2269.wav,Sad
2270.wav,Happy
2271.wav,Sad
2272.wav,Sad
2273.wav,Disgusted
2274.wav,Sad
2275.wav,Disgusted
2276.wav,Angry
2277.wav,Neutral
2278.wav,Angry
2279.wav,Disgusted
2280.wav,Happy
2281.wav,Sad
2282.wav,Suprised
2283.wav,Disgusted
2284.wav,Sad
2285.wav,Fearful
2286.wav,Disgusted
2287.wav,Neutral
2288.wav,Suprised
2289.wav,Angry
2290.wav,Angry
2291.wav,Happy
2292.wav,Suprised
2293.wav,Angry
2294.wav,Sad
2295.wav,Sad
2296.wav,Disgusted
2297.wav,Sad
2298.wav,Sad
2299.wav,Angry
2300.wav,Disgusted
2301.wav,Sad
2302.wav,Sad
2303.wav,Suprised
2304.wav,Sad
2305.wav,Sad
2306.wav,Sad
2307.wav,Disgusted
2308.wav,Sad
2309.wav,Angry
2310.wav,Angry
2311.wav,Sad
2312.wav,Sad
2313.wav,Angry
2314.wav,Angry
2315.wav,Angry
2316.wav,Angry
2317.wav,Happy
2318.wav,Disgusted
2319.wav,Neutral
2320.wav,Suprised
2321.wav,Neutral
2322.wav,Angry
2323.wav,Angry
2324.wav,Sad
2325.wav,Sad
2326.wav,Angry
2327.wav,Suprised
2328.wav,Happy
2329.wav,Angry
2330.wav,Happy
2331.wav,Suprised
2332.wav,Happy
2333.wav,Angry
2334.wav,Sad
2335.wav,Sad
2336.wav,Sad
2337.wav,Sad
2338.wav,Angry
2339.wav,Angry
2340.wav,Disgusted
2341.wav,Sad
2342.wav,Sad
2343.wav,Disgusted
2344.wav,Angry
2345.wav,Angry
2346.wav,Sad
2347.wav,Happy
2348.wav,Angry
2349.wav,Angry
2350.wav,Sad
2351.wav,Neutral
2352.wav,Angry
2353.wav,Disgusted
2354.wav,Angry
2355.wav,Angry
2356.wav,Angry
2357.wav,Neutral
2358.wav,Angry
2359.wav,Neutral
2360.wav,Angry
2361.wav,Disgusted
2362.wav,Angry
2363.wav,Happy
2364.wav,Sad
2365.wav,Sad
2366.wav,Disgusted
2367.wav,Angry
2368.wav,Happy
2369.wav,Suprised
2370.wav,Sad
2371.wav,Sad
2372.wav,Happy
2373.wav,Neutral
2374.wav,Angry
2375.wav,Neutral
2376.wav,Sad
2377.wav,Neutral
2378.wav,Angry
2379.wav,Angry
2380.wav,Happy
2381.wav,Disgusted
2382.wav,Angry
2383.wav,Angry
2384.wav,Angry
2385.wav,Sad
2386.wav,Neutral
2387.wav,Disgusted
2388.wav,Sad
2389.wav,Happy
2390.wav,Suprised
2391.wav,Sad
2392.wav,Angry
2393.wav,Neutral
2394.wav,Disgusted
2395.wav,Disgusted
2396.wav,Angry
2397.wav,Disgusted
2398.wav,Suprised
2399.wav,Neutral
2400.wav,Happy
2401.wav,Sad
2402.wav,Neutral
2403.wav,Fearful
2404.wav,Angry
2405.wav,Happy
2406.wav,Neutral
2407.wav,Sad
2408.wav,Sad
2409.wav,Sad
2410.wav,Angry
2411.wav,Fearful
2412.wav,Sad
2413.wav,Neutral
2414.wav,Neutral
2415.wav,Sad
2416.wav,Sad
2417.wav,Angry
2418.wav,Happy
2419.wav,Angry
2420.wav,Sad
2421.wav,Angry
2422.wav,Sad
2423.wav,Disgusted
2424.wav,Fearful
2425.wav,Sad
2426.wav,Neutral
2427.wav,Angry
2428.wav,Angry
2429.wav,Happy
2430.wav,Happy
2431.wav,Sad
2432.wav,Neutral
2433.wav,Sad
2434.wav,Angry
2435.wav,Angry
2436.wav,Angry
2437.wav,Happy
2438.wav,Disgusted
2439.wav,Sad
2440.wav,Disgusted
2441.wav,Angry
2442.wav,Suprised
2443.wav,Angry
2444.wav,Angry
2445.wav,Happy
2446.wav,Disgusted
2447.wav,Neutral
2448.wav,Disgusted
2449.wav,Neutral
2450.wav,Sad
2451.wav,Neutral
2452.wav,Angry
2453.wav,Suprised
2454.wav,Sad
2455.wav,Angry
2456.wav,Disgusted
2457.wav,Disgusted
2458.wav,Sad
2459.wav,Angry
2460.wav,Happy
2461.wav,Suprised
2462.wav,Suprised
2463.wav,Sad
2464.wav,Angry
2465.wav,Angry
2466.wav,Suprised
2467.wav,Disgusted
2468.wav,Angry
2469.wav,Angry
2470.wav,Sad
2471.wav,Neutral
2472.wav,Neutral
2473.wav,Angry
2474.wav,Sad
2475.wav,Neutral
2476.wav,Angry
2477.wav,Angry
2478.wav,Angry
2479.wav,Sad
2480.wav,Angry
2481.wav,Disgusted
2482.wav,Sad
2483.wav,Sad
2484.wav,Sad
2485.wav,Sad
2486.wav,Disgusted
2487.wav,Sad
2488.wav,Disgusted
2489.wav,Sad
2490.wav,Sad
2491.wav,Neutral
2492.wav,Sad
2493.wav,Angry
2494.wav,Sad
2495.wav,Angry
2496.wav,Happy
2497.wav,Angry
2498.wav,Neutral
2499.wav,Happy
2500.wav,Neutral
2501.wav,Happy
2502.wav,Sad
2503.wav,Happy
2504.wav,Neutral
2505.wav,Angry
2506.wav,Sad
2507.wav,Happy
2508.wav,Neutral
2509.wav,Neutral
2510.wav,Neutral
2511.wav,Suprised
2512.wav,Angry
2513.wav,Angry
2514.wav,Angry
2515.wav,Disgusted
2516.wav,Angry
2517.wav,Sad
2518.wav,Happy
2519.wav,Disgusted
2520.wav,Angry
2521.wav,Suprised
2522.wav,Sad
2523.wav,Neutral
2524.wav,Fearful
2525.wav,Suprised
2526.wav,Sad
2527.wav,Angry
2528.wav,Angry
2529.wav,Angry
2530.wav,Angry
2531.wav,Sad
2532.wav,Sad
2533.wav,Sad
2534.wav,Suprised
2535.wav,Angry
2536.wav,Sad
2537.wav,Angry
2538.wav,Neutral
2539.wav,Angry
2540.wav,Angry
2541.wav,Disgusted
2542.wav,Neutral
2543.wav,Sad
2544.wav,Sad
2545.wav,Neutral
2546.wav,Sad
2547.wav,Suprised
2548.wav,Neutral
2549.wav,Suprised
2550.wav,Disgusted
2551.wav,Sad
2552.wav,Suprised
2553.wav,Angry
2554.wav,Angry
2555.wav,Disgusted
2556.wav,Sad
2557.wav,Sad
